CodigoVariable,FechaHora,CodigoDuracion,UnidadMedida,Version,Valor
PB_Nal,2025-12-18 22:00:00,PT1H,COP/kWh,TX1,413.178
PB_Nal,2025-12-18 02:00:00,PT1H,COP/kWh,TX1,345.689
PB_Tie,2025-12-18 16:00:00,PT1H,COP/kWh,TX1,405.0
PB_Int,2025-12-18 16:00:00,PT1H,COP/kWh,TX1,405.0
PB_Nal,2025-12-18 19:00:00,PT1H,COP/kWh,TX1,413.178
PB_Tie,2025-12-18 07:00:00,PT1H,COP/kWh,TX1,375.0
PB_Nal,2025-12-18 12:00:00,PT1H,COP/kWh,TX1,345.689
PB_Nal,2025-12-18 03:00:00,PT1H,COP/kWh,TX1,345.689
PB_Nal,2025-12-18 17:00:00,PT1H,COP/kWh,TX1,413.178
PB_Int,2025-12-18 03:00:00,PT1H,COP/kWh,TX1,337.511
PB_Tie,2025-12-18 04:00:00,PT1H,COP/kWh,TX1,337.511
PB_Tie,2025-12-18 17:00:00,PT1H,COP/kWh,TX1,420.0
PB_Int,2025-12-18 20:00:00,PT1H,COP/kWh,TX1,405.0
PB_Int,2025-12-18 21:00:00,PT1H,COP/kWh,TX1,405.0
PB_Tie,2025-12-18 09:00:00,PT1H,COP/kWh,TX1,337.511
PB_Int,2025-12-18 17:00:00,PT1H,COP/kWh,TX1,420.0
PB_Tie,2025-12-18 03:00:00,PT1H,COP/kWh,TX1,337.511
PB_Int,2025-12-18 13:00:00,PT1H,COP/kWh,TX1,379.0
PB_Tie,2025-12-18 14:00:00,PT1H,COP/kWh,TX1,379.0
PB_Tie,2025-12-18 23:00:00,PT1H,COP/kWh,TX1,379.0
PB_Int,2025-12-18 09:00:00,PT1H,COP/kWh,TX1,337.511
PB_Int,2025-12-18 06:00:00,PT1H,COP/kWh,TX1,375.0
PB_Int,2025-12-18 08:00:00,PT1H,COP/kWh,TX1,337.511
PB_Int,2025-12-18 22:00:00,PT1H,COP/kWh,TX1,405.0
PB_Tie,2025-12-18 11:00:00,PT1H,COP/kWh,TX1,379.0
PB_Tie,2025-12-18 06:00:00,PT1H,COP/kWh,TX1,375.0
PB_Tie,2025-12-18 02:00:00,PT1H,COP/kWh,TX1,337.511
PB_Nal,2025-12-18 13:00:00,PT1H,COP/kWh,TX1,387.178
PB_Nal,2025-12-18 20:00:00,PT1H,COP/kWh,TX1,413.178
PB_Int,2025-12-18 15:00:00,PT1H,COP/kWh,TX1,405.0
PB_Tie,2025-12-18 22:00:00,PT1H,COP/kWh,TX1,405.0
PB_Nal,2025-12-18 01:00:00,PT1H,COP/kWh,TX1,345.689
PB_Tie,2025-12-18 05:00:00,PT1H,COP/kWh,TX1,375.0
PB_Nal,2025-12-18 04:00:00,PT1H,COP/kWh,TX1,345.689
PB_Int,2025-12-18 05:00:00,PT1H,COP/kWh,TX1,375.0
PB_Int,2025-12-18 01:00:00,PT1H,COP/kWh,TX1,375.0
PB_Nal,2025-12-18 16:00:00,PT1H,COP/kWh,TX1,413.178
PB_Nal,2025-12-18 14:00:00,PT1H,COP/kWh,TX1,387.178
PB_Int,2025-12-18 04:00:00,PT1H,COP/kWh,TX1,337.511
PB_Nal,2025-12-18 11:00:00,PT1H,COP/kWh,TX1,387.178
PB_Tie,2025-12-18 01:00:00,PT1H,COP/kWh,TX1,375.0
PB_Int,2025-12-18 19:00:00,PT1H,COP/kWh,TX1,420.0
PB_Tie,2025-12-18 18:00:00,PT1H,COP/kWh,TX1,425.0
PB_Tie,2025-12-18 12:00:00,PT1H,COP/kWh,TX1,375.0
PB_Nal,2025-12-18 09:00:00,PT1H,COP/kWh,TX1,345.689
PB_Tie,2025-12-18 13:00:00,PT1H,COP/kWh,TX1,379.0
PB_Nal,2025-12-18 05:00:00,PT1H,COP/kWh,TX1,345.689
PB_Int,2025-12-18 12:00:00,PT1H,COP/kWh,TX1,375.0
PB_Int,2025-12-18 00:00:00,PT1H,COP/kWh,TX1,375.0
PB_Int,2025-12-18 18:00:00,PT1H,COP/kWh,TX1,425.0
PB_Nal,2025-12-18 15:00:00,PT1H,COP/kWh,TX1,413.178
PB_Nal,2025-12-18 08:00:00,PT1H,COP/kWh,TX1,345.689
PB_Tie,2025-12-18 19:00:00,PT1H,COP/kWh,TX1,420.0
PB_Tie,2025-12-18 08:00:00,PT1H,COP/kWh,TX1,337.511
PB_Int,2025-12-18 14:00:00,PT1H,COP/kWh,TX1,379.0
PB_Int,2025-12-18 02:00:00,PT1H,COP/kWh,TX1,337.511
PB_Nal,2025-12-18 06:00:00,PT1H,COP/kWh,TX1,345.689
PB_Int,2025-12-18 11:00:00,PT1H,COP/kWh,TX1,379.0
PB_Int,2025-12-18 23:00:00,PT1H,COP/kWh,TX1,379.0
PB_Nal,2025-12-18 18:00:00,PT1H,COP/kWh,TX1,428.178
PB_Tie,2025-12-18 20:00:00,PT1H,COP/kWh,TX1,405.0
PB_Int,2025-12-18 07:00:00,PT1H,COP/kWh,TX1,375.0
PB_Nal,2025-12-18 23:00:00,PT1H,COP/kWh,TX1,387.178
PB_Tie,2025-12-18 10:00:00,PT1H,COP/kWh,TX1,337.511
PB_Nal,2025-12-18 21:00:00,PT1H,COP/kWh,TX1,413.178
PB_Int,2025-12-29 03:00:00,PT1H,COP/kWh,TX1,295.0
PB_Tie,2025-12-29 22:00:00,PT1H,COP/kWh,TX1,345.0
PB_Int,2025-12-29 20:00:00,PT1H,COP/kWh,TX1,345.0
PB_Tie,2025-12-29 20:00:00,PT1H,COP/kWh,TX1,345.0
PB_Nal,2025-12-29 14:00:00,PT1H,COP/kWh,TX1,303.2802
PB_Int,2025-12-29 14:00:00,PT1H,COP/kWh,TX1,319.001
PB_Int,2025-12-29 01:00:00,PT1H,COP/kWh,TX1,295.0
PB_Tie,2025-12-29 08:00:00,PT1H,COP/kWh,TX1,295.0
PB_Tie,2025-12-29 05:00:00,PT1H,COP/kWh,TX1,295.0
PB_Nal,2025-12-29 15:00:00,PT1H,COP/kWh,TX1,327.2812
PB_Int,2025-12-29 15:00:00,PT1H,COP/kWh,TX1,319.001
PB_Int,2025-12-29 22:00:00,PT1H,COP/kWh,TX1,345.0
PB_Tie,2025-12-29 19:00:00,PT1H,COP/kWh,TX1,350.0
PB_Int,2025-12-29 19:00:00,PT1H,COP/kWh,TX1,350.0
PB_Nal,2025-12-29 05:00:00,PT1H,COP/kWh,TX1,303.2802
PB_Int,2025-12-29 04:00:00,PT1H,COP/kWh,TX1,295.0
PB_Int,2025-12-29 10:00:00,PT1H,COP/kWh,TX1,295.0
PB_Nal,2025-12-29 07:00:00,PT1H,COP/kWh,TX1,303.2802
PB_Tie,2025-12-29 02:00:00,PT1H,COP/kWh,TX1,295.0
PB_Int,2025-12-29 08:00:00,PT1H,COP/kWh,TX1,295.0
PB_Int,2025-12-29 06:00:00,PT1H,COP/kWh,TX1,295.0
PB_Int,2025-12-29 21:00:00,PT1H,COP/kWh,TX1,345.0
PB_Tie,2025-12-29 01:00:00,PT1H,COP/kWh,TX1,295.0
PB_Nal,2025-12-29 13:00:00,PT1H,COP/kWh,TX1,303.2802
PB_Tie,2025-12-29 07:00:00,PT1H,COP/kWh,TX1,295.0
PB_Int,2025-12-29 11:00:00,PT1H,COP/kWh,TX1,295.0
PB_Nal,2025-12-29 01:00:00,PT1H,COP/kWh,TX1,303.2802
PB_Int,2025-12-29 07:00:00,PT1H,COP/kWh,TX1,295.0
PB_Tie,2025-12-29 14:00:00,PT1H,COP/kWh,TX1,319.001
PB_Nal,2025-12-29 22:00:00,PT1H,COP/kWh,TX1,353.2802
PB_Int,2025-12-29 05:00:00,PT1H,COP/kWh,TX1,295.0
PB_Nal,2025-12-29 04:00:00,PT1H,COP/kWh,TX1,303.2802
PB_Nal,2025-12-29 06:00:00,PT1H,COP/kWh,TX1,303.2802
PB_Tie,2025-12-29 06:00:00,PT1H,COP/kWh,TX1,295.0
PB_Tie,2025-12-29 09:00:00,PT1H,COP/kWh,TX1,295.0
PB_Nal,2025-12-29 23:00:00,PT1H,COP/kWh,TX1,327.2812
PB_Tie,2025-12-29 12:00:00,PT1H,COP/kWh,TX1,295.0
PB_Int,2025-12-29 00:00:00,PT1H,COP/kWh,TX1,295.0
PB_Int,2025-12-29 12:00:00,PT1H,COP/kWh,TX1,295.0
PB_Int,2025-12-29 23:00:00,PT1H,COP/kWh,TX1,319.001
PB_Nal,2025-12-29 09:00:00,PT1H,COP/kWh,TX1,266.5692
PB_Tie,2025-12-29 10:00:00,PT1H,COP/kWh,TX1,295.0
PB_Int,2025-12-29 18:00:00,PT1H,COP/kWh,TX1,350.0
PB_Nal,2025-12-29 17:00:00,PT1H,COP/kWh,TX1,353.2802
PB_Tie,2025-12-29 15:00:00,PT1H,COP/kWh,TX1,319.001
PB_Int,2025-12-29 13:00:00,PT1H,COP/kWh,TX1,295.0
PB_Tie,2025-12-29 21:00:00,PT1H,COP/kWh,TX1,345.0
PB_Nal,2025-12-29 16:00:00,PT1H,COP/kWh,TX1,327.2812
PB_Nal,2025-12-29 11:00:00,PT1H,COP/kWh,TX1,303.2802
PB_Nal,2025-12-29 00:00:00,PT1H,COP/kWh,TX1,303.2802
PB_Tie,2025-12-29 17:00:00,PT1H,COP/kWh,TX1,345.0
PB_Nal,2025-12-29 08:00:00,PT1H,COP/kWh,TX1,303.2802
PB_Nal,2025-12-29 19:00:00,PT1H,COP/kWh,TX1,353.2802
PB_Tie,2025-12-29 13:00:00,PT1H,COP/kWh,TX1,295.0
PB_Tie,2025-12-29 04:00:00,PT1H,COP/kWh,TX1,295.0
PB_Nal,2025-12-29 03:00:00,PT1H,COP/kWh,TX1,303.2802
PB_Tie,2025-12-29 11:00:00,PT1H,COP/kWh,TX1,295.0
PB_Int,2025-12-29 17:00:00,PT1H,COP/kWh,TX1,345.0
PB_Nal,2025-12-29 12:00:00,PT1H,COP/kWh,TX1,303.2802
PB_Nal,2025-12-29 02:00:00,PT1H,COP/kWh,TX1,303.2802
PB_Int,2025-12-29 16:00:00,PT1H,COP/kWh,TX1,345.0
PB_Int,2025-12-29 09:00:00,PT1H,COP/kWh,TX1,295.0
PB_Tie,2025-12-29 00:00:00,PT1H,COP/kWh,TX1,295.0
PB_Tie,2025-12-29 03:00:00,PT1H,COP/kWh,TX1,295.0
PB_Tie,2025-12-29 23:00:00,PT1H,COP/kWh,TX1,319.001
PB_Int,2025-12-29 02:00:00,PT1H,COP/kWh,TX1,295.0
PB_Tie,2025-12-29 18:00:00,PT1H,COP/kWh,TX1,350.0
PB_Nal,2025-12-29 20:00:00,PT1H,COP/kWh,TX1,353.2802
PB_Nal,2025-12-29 21:00:00,PT1H,COP/kWh,TX1,353.2802
PB_Nal,2025-12-29 18:00:00,PT1H,COP/kWh,TX1,353.2802
PB_Nal,2025-12-29 10:00:00,PT1H,COP/kWh,TX1,303.2802
PB_Tie,2025-12-29 16:00:00,PT1H,COP/kWh,TX1,345.0
PB_Nal,2025-12-21 15:00:00,PT1H,COP/kWh,TX1,414.3012
PB_Nal,2025-12-21 03:00:00,PT1H,COP/kWh,TX1,407.3012
PB_Int,2025-12-21 17:00:00,PT1H,COP/kWh,TX1,425.0
PB_Tie,2025-12-21 12:00:00,PT1H,COP/kWh,TX1,402.0
PB_Int,2025-12-21 00:00:00,PT1H,COP/kWh,TX1,415.0
PB_Int,2025-12-21 21:00:00,PT1H,COP/kWh,TX1,445.0
PB_Tie,2025-12-21 05:00:00,PT1H,COP/kWh,TX1,415.0
PB_Nal,2025-12-21 14:00:00,PT1H,COP/kWh,TX1,407.3012
PB_Int,2025-12-21 02:00:00,PT1H,COP/kWh,TX1,415.0
PB_Nal,2025-12-21 20:00:00,PT1H,COP/kWh,TX1,430.3012
PB_Int,2025-12-21 05:00:00,PT1H,COP/kWh,TX1,415.0
PB_Int,2025-12-21 18:00:00,PT1H,COP/kWh,TX1,425.0
PB_Int,2025-12-21 04:00:00,PT1H,COP/kWh,TX1,415.0
PB_Tie,2025-12-21 01:00:00,PT1H,COP/kWh,TX1,415.0
PB_Tie,2025-12-21 22:00:00,PT1H,COP/kWh,TX1,425.0
PB_Nal,2025-12-21 22:00:00,PT1H,COP/kWh,TX1,430.3012
PB_Int,2025-12-21 19:00:00,PT1H,COP/kWh,TX1,445.0
PB_Int,2025-12-21 09:00:00,PT1H,COP/kWh,TX1,402.0
PB_Tie,2025-12-21 09:00:00,PT1H,COP/kWh,TX1,402.0
PB_Nal,2025-12-21 04:00:00,PT1H,COP/kWh,TX1,407.3012
PB_Tie,2025-12-21 18:00:00,PT1H,COP/kWh,TX1,425.0
PB_Int,2025-12-21 16:00:00,PT1H,COP/kWh,TX1,415.0
PB_Tie,2025-12-21 10:00:00,PT1H,COP/kWh,TX1,402.0
PB_Tie,2025-12-21 03:00:00,PT1H,COP/kWh,TX1,415.0
PB_Nal,2025-12-21 01:00:00,PT1H,COP/kWh,TX1,420.3012
PB_Nal,2025-12-21 23:00:00,PT1H,COP/kWh,TX1,430.3012
PB_Int,2025-12-21 01:00:00,PT1H,COP/kWh,TX1,415.0
PB_Nal,2025-12-21 16:00:00,PT1H,COP/kWh,TX1,420.3012
PB_Nal,2025-12-21 07:00:00,PT1H,COP/kWh,TX1,407.3012
PB_Int,2025-12-21 11:00:00,PT1H,COP/kWh,TX1,402.0
PB_Tie,2025-12-21 06:00:00,PT1H,COP/kWh,TX1,402.0
PB_Int,2025-12-21 22:00:00,PT1H,COP/kWh,TX1,425.0
PB_Nal,2025-12-21 21:00:00,PT1H,COP/kWh,TX1,430.3012
PB_Tie,2025-12-21 14:00:00,PT1H,COP/kWh,TX1,402.0
PB_Nal,2025-12-21 02:00:00,PT1H,COP/kWh,TX1,420.3012
PB_Tie,2025-12-21 17:00:00,PT1H,COP/kWh,TX1,425.0
PB_Int,2025-12-21 23:00:00,PT1H,COP/kWh,TX1,425.0
PB_Int,2025-12-21 13:00:00,PT1H,COP/kWh,TX1,402.0
PB_Nal,2025-12-21 10:00:00,PT1H,COP/kWh,TX1,263.5642
PB_Tie,2025-12-21 13:00:00,PT1H,COP/kWh,TX1,402.0
PB_Int,2025-12-21 06:00:00,PT1H,COP/kWh,TX1,402.0
PB_Int,2025-12-21 15:00:00,PT1H,COP/kWh,TX1,409.0
PB_Nal,2025-12-21 19:00:00,PT1H,COP/kWh,TX1,430.3012
PB_Tie,2025-12-21 08:00:00,PT1H,COP/kWh,TX1,402.0
PB_Tie,2025-12-21 00:00:00,PT1H,COP/kWh,TX1,415.0
PB_Tie,2025-12-21 19:00:00,PT1H,COP/kWh,TX1,445.0
PB_Nal,2025-12-21 11:00:00,PT1H,COP/kWh,TX1,407.3012
PB_Nal,2025-12-21 06:00:00,PT1H,COP/kWh,TX1,407.3012
PB_Int,2025-12-21 14:00:00,PT1H,COP/kWh,TX1,402.0
PB_Tie,2025-12-21 20:00:00,PT1H,COP/kWh,TX1,445.0
PB_Nal,2025-12-21 18:00:00,PT1H,COP/kWh,TX1,430.3012
PB_Nal,2025-12-21 08:00:00,PT1H,COP/kWh,TX1,263.5642
PB_Nal,2025-12-21 05:00:00,PT1H,COP/kWh,TX1,407.3012
PB_Tie,2025-12-21 04:00:00,PT1H,COP/kWh,TX1,415.0
PB_Nal,2025-12-21 09:00:00,PT1H,COP/kWh,TX1,252.9192
PB_Tie,2025-12-21 21:00:00,PT1H,COP/kWh,TX1,445.0
PB_Int,2025-12-21 07:00:00,PT1H,COP/kWh,TX1,402.0
PB_Int,2025-12-21 20:00:00,PT1H,COP/kWh,TX1,445.0
PB_Nal,2025-12-21 00:00:00,PT1H,COP/kWh,TX1,420.3012
PB_Int,2025-12-21 03:00:00,PT1H,COP/kWh,TX1,415.0
PB_Tie,2025-12-21 07:00:00,PT1H,COP/kWh,TX1,402.0
PB_Nal,2025-12-21 12:00:00,PT1H,COP/kWh,TX1,407.3012
PB_Int,2025-12-21 12:00:00,PT1H,COP/kWh,TX1,402.0
PB_Tie,2025-12-21 16:00:00,PT1H,COP/kWh,TX1,415.0
PB_Int,2025-12-21 10:00:00,PT1H,COP/kWh,TX1,402.0
PB_Int,2025-12-21 08:00:00,PT1H,COP/kWh,TX1,402.0
PB_Tie,2025-12-21 11:00:00,PT1H,COP/kWh,TX1,402.0
PB_Tie,2025-12-21 02:00:00,PT1H,COP/kWh,TX1,415.0
PB_Tie,2025-12-21 23:00:00,PT1H,COP/kWh,TX1,425.0
PB_Tie,2025-12-21 15:00:00,PT1H,COP/kWh,TX1,409.0
PB_Nal,2025-12-21 17:00:00,PT1H,COP/kWh,TX1,430.3012
PB_Nal,2025-12-21 13:00:00,PT1H,COP/kWh,TX1,407.3012
PB_Int,2025-12-24 09:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Int,2025-12-24 12:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Int,2025-12-24 07:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Nal,2025-12-24 21:00:00,PT1H,COP/kWh,TX1,251.9754
PB_Int,2025-12-24 20:00:00,PT1H,COP/kWh,TX1,380.6155
PB_Nal,2025-12-24 05:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Tie,2025-12-24 04:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Nal,2025-12-24 09:00:00,PT1H,COP/kWh,TX1,237.2574
PB_Nal,2025-12-24 00:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Nal,2025-12-24 12:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Tie,2025-12-24 23:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 15:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Int,2025-12-24 01:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 06:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Int,2025-12-24 16:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Int,2025-12-24 17:00:00,PT1H,COP/kWh,TX1,380.6155
PB_Nal,2025-12-24 16:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Nal,2025-12-24 20:00:00,PT1H,COP/kWh,TX1,384.3574
PB_Int,2025-12-24 19:00:00,PT1H,COP/kWh,TX1,380.6155
PB_Int,2025-12-24 18:00:00,PT1H,COP/kWh,TX1,380.6155
PB_Nal,2025-12-24 02:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Int,2025-12-24 02:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Nal,2025-12-24 04:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Int,2025-12-24 15:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Nal,2025-12-24 14:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Int,2025-12-24 04:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Nal,2025-12-24 01:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Int,2025-12-24 08:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Int,2025-12-24 00:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Int,2025-12-24 10:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Nal,2025-12-24 10:00:00,PT1H,COP/kWh,TX1,237.2574
PB_Tie,2025-12-24 17:00:00,PT1H,COP/kWh,TX1,380.6155
PB_Nal,2025-12-24 22:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Tie,2025-12-24 05:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Nal,2025-12-24 06:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Int,2025-12-24 21:00:00,PT1H,COP/kWh,TX1,350.6155
PB_Nal,2025-12-24 17:00:00,PT1H,COP/kWh,TX1,384.3574
PB_Int,2025-12-24 22:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 22:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 08:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 02:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Int,2025-12-24 11:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Nal,2025-12-24 03:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Nal,2025-12-24 11:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Int,2025-12-24 14:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 20:00:00,PT1H,COP/kWh,TX1,380.6155
PB_Nal,2025-12-24 18:00:00,PT1H,COP/kWh,TX1,384.3574
PB_Int,2025-12-24 23:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 19:00:00,PT1H,COP/kWh,TX1,380.6155
PB_Nal,2025-12-24 15:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Int,2025-12-24 13:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Nal,2025-12-24 13:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Tie,2025-12-24 16:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Nal,2025-12-24 07:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Nal,2025-12-24 23:00:00,PT1H,COP/kWh,TX1,244.3574
PB_Tie,2025-12-24 11:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 10:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 03:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Nal,2025-12-24 08:00:00,PT1H,COP/kWh,TX1,237.2574
PB_Int,2025-12-24 06:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Int,2025-12-24 05:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 13:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 01:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 00:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Nal,2025-12-24 19:00:00,PT1H,COP/kWh,TX1,384.3574
PB_Int,2025-12-24 03:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 14:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 21:00:00,PT1H,COP/kWh,TX1,350.6155
PB_Tie,2025-12-24 18:00:00,PT1H,COP/kWh,TX1,380.6155
PB_Tie,2025-12-24 07:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 09:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Tie,2025-12-24 12:00:00,PT1H,COP/kWh,TX1,240.6155
PB_Int,2025-12-04 20:00:00,PT1H,COP/kWh,TX1,288.1649
PB_Int,2025-12-04 19:00:00,PT1H,COP/kWh,TX1,330.1649
PB_Nal,2025-12-04 06:00:00,PT1H,COP/kWh,TX1,266.3038
PB_Nal,2025-12-04 13:00:00,PT1H,COP/kWh,TX1,266.3038
PB_Nal,2025-12-04 03:00:00,PT1H,COP/kWh,TX1,108.1848
PB_Tie,2025-12-04 21:00:00,PT1H,COP/kWh,TX1,259.2879
PB_Tie,2025-12-04 22:00:00,PT1H,COP/kWh,TX1,259.2879
PB_Nal,2025-12-04 05:00:00,PT1H,COP/kWh,TX1,247.1808
PB_Int,2025-12-04 21:00:00,PT1H,COP/kWh,TX1,259.2879
PB_Int,2025-12-04 10:00:00,PT1H,COP/kWh,TX1,240.1649
PB_Int,2025-12-04 16:00:00,PT1H,COP/kWh,TX1,288.1649
PB_Tie,2025-12-04 23:00:00,PT1H,COP/kWh,TX1,240.1649
PB_Tie,2025-12-04 12:00:00,PT1H,COP/kWh,TX1,259.2879
PB_Tie,2025-12-04 11:00:00,PT1H,COP/kWh,TX1,240.1649
PB_Int,2025-12-04 00:00:00,PT1H,COP/kWh,TX1,101.1689
PB_Nal,2025-12-04 02:00:00,PT1H,COP/kWh,TX1,108.1848
PB_Int,2025-12-04 18:00:00,PT1H,COP/kWh,TX1,330.1649
PB_Int,2025-12-04 07:00:00,PT1H,COP/kWh,TX1,240.1649
PB_Tie,2025-12-04 13:00:00,PT1H,COP/kWh,TX1,259.2879
PB_Tie,2025-12-04 00:00:00,PT1H,COP/kWh,TX1,101.1689
PB_Int,2025-12-04 15:00:00,PT1H,COP/kWh,TX1,264.1649
PB_Tie,2025-12-04 05:00:00,PT1H,COP/kWh,TX1,240.1649
PB_Int,2025-12-04 04:00:00,PT1H,COP/kWh,TX1,216.9989
PB_Tie,2025-12-04 10:00:00,PT1H,COP/kWh,TX1,240.1649
PB_Tie,2025-12-04 09:00:00,PT1H,COP/kWh,TX1,101.1689
PB_Nal,2025-12-04 18:00:00,PT1H,COP/kWh,TX1,337.1808
PB_Int,2025-12-04 03:00:00,PT1H,COP/kWh,TX1,101.1689
PB_Nal,2025-12-04 12:00:00,PT1H,COP/kWh,TX1,266.3038
PB_Nal,2025-12-04 09:00:00,PT1H,COP/kWh,TX1,108.1848
PB_Tie,2025-12-04 06:00:00,PT1H,COP/kWh,TX1,259.2879
PB_Nal,2025-12-04 19:00:00,PT1H,COP/kWh,TX1,295.1808
PB_Tie,2025-12-04 03:00:00,PT1H,COP/kWh,TX1,101.1689
PB_Nal,2025-12-04 22:00:00,PT1H,COP/kWh,TX1,266.3038
PB_Tie,2025-12-04 08:00:00,PT1H,COP/kWh,TX1,240.1649
PB_Tie,2025-12-04 07:00:00,PT1H,COP/kWh,TX1,240.1649
PB_Tie,2025-12-04 04:00:00,PT1H,COP/kWh,TX1,216.9989
PB_Int,2025-12-04 02:00:00,PT1H,COP/kWh,TX1,101.1689
PB_Tie,2025-12-04 14:00:00,PT1H,COP/kWh,TX1,259.2879
PB_Tie,2025-12-04 02:00:00,PT1H,COP/kWh,TX1,101.1689
PB_Int,2025-12-04 22:00:00,PT1H,COP/kWh,TX1,259.2879
PB_Nal,2025-12-04 08:00:00,PT1H,COP/kWh,TX1,247.1808
PB_Tie,2025-12-04 19:00:00,PT1H,COP/kWh,TX1,330.1649
PB_Tie,2025-12-04 01:00:00,PT1H,COP/kWh,TX1,101.1689
PB_Int,2025-12-04 08:00:00,PT1H,COP/kWh,TX1,240.1649
PB_Nal,2025-12-04 07:00:00,PT1H,COP/kWh,TX1,247.1808
PB_Tie,2025-12-04 18:00:00,PT1H,COP/kWh,TX1,330.1649
PB_Nal,2025-12-04 04:00:00,PT1H,COP/kWh,TX1,224.0148
PB_Nal,2025-12-04 11:00:00,PT1H,COP/kWh,TX1,247.1808
PB_Int,2025-12-04 13:00:00,PT1H,COP/kWh,TX1,259.2879
PB_Int,2025-12-04 01:00:00,PT1H,COP/kWh,TX1,101.1689
PB_Nal,2025-12-04 00:00:00,PT1H,COP/kWh,TX1,108.1848
PB_Int,2025-12-04 12:00:00,PT1H,COP/kWh,TX1,259.2879
PB_Nal,2025-12-04 17:00:00,PT1H,COP/kWh,TX1,271.1808
PB_Nal,2025-12-04 14:00:00,PT1H,COP/kWh,TX1,266.3038
PB_Nal,2025-12-04 10:00:00,PT1H,COP/kWh,TX1,247.1808
PB_Int,2025-12-04 14:00:00,PT1H,COP/kWh,TX1,259.2879
PB_Int,2025-12-04 23:00:00,PT1H,COP/kWh,TX1,240.1649
PB_Nal,2025-12-04 16:00:00,PT1H,COP/kWh,TX1,295.1808
PB_Nal,2025-12-04 15:00:00,PT1H,COP/kWh,TX1,271.1808
PB_Tie,2025-12-04 20:00:00,PT1H,COP/kWh,TX1,288.1649
PB_Nal,2025-12-04 01:00:00,PT1H,COP/kWh,TX1,108.1848
PB_Tie,2025-12-04 15:00:00,PT1H,COP/kWh,TX1,264.1649
PB_Nal,2025-12-04 23:00:00,PT1H,COP/kWh,TX1,247.1808
PB_Int,2025-12-04 05:00:00,PT1H,COP/kWh,TX1,240.1649
PB_Int,2025-12-04 11:00:00,PT1H,COP/kWh,TX1,240.1649
PB_Nal,2025-12-04 21:00:00,PT1H,COP/kWh,TX1,266.3038
